Location,Rural/Urban,School Category,School Management,Primary (I-V),Secondary (IX-X),Higher Secondary (XI-XII)
SANGAREDDY,Rural,HSS (I-XII),Department of Education,295,565,340
SANGAREDDY,Urban,HSS (I-XII),Department of Education,69,236,360
SANGAREDDY,Rural,HSS (VI-XII),Department of Education,0,1870,2141
SANGAREDDY,Urban,HSS (VI-XII),Department of Education,0,652,1055
SANGAREDDY,Rural,HSS (XI-XII),Department of Education,0,0,3480
SANGAREDDY,Urban,HSS (XI-XII),Department of Education,0,0,4949
SANGAREDDY,Rural,PS (I-V),Department of Education,221,0,0
SANGAREDDY,Urban,PS (I-V),Department of Education,2520,0,0
SANGAREDDY,Rural,SS (I-X),Department of Education,364,706,0
SANGAREDDY,Urban,SS (I-X),Department of Education,456,1451,0
SANGAREDDY,Rural,SS (VI-X),Department of Education,0,898,0
SANGAREDDY,Urban,SS (VI-X),Department of Education,0,1568,0
SANGAREDDY,Urban,UPS (I-VIII),Department of Education,166,0,0
SANGAREDDY,Urban,PS (I-V),Government Aided,318,0,0
SANGAREDDY,Urban,SS (I-X),Government Aided,124,82,0
SANGAREDDY,Urban,SS (VI-X),Government Aided,0,189,0
SANGAREDDY,Urban,UPS (I-VIII),Government Aided,0,0,0
SANGAREDDY,Rural,HSS (I-XII),Kendriya Vidyalaya / Central School,443,221,0
SANGAREDDY,Rural,SS (I-X),Kendriya Vidyalaya / Central School,84,35,0
SANGAREDDY,Rural,PS (I-V),Local body,46031,0,0
SANGAREDDY,Urban,PS (I-V),Local body,9468,0,0
SANGAREDDY,Rural,SS (I-X),Local body,484,121,0
SANGAREDDY,Urban,SS (I-X),Local body,178,78,0
SANGAREDDY,Rural,SS (VI-X),Local body,0,14228,0
SANGAREDDY,Urban,SS (VI-X),Local body,0,4949,0
SANGAREDDY,Rural,UPS (I-VIII),Local body,13683,0,0
SANGAREDDY,Urban,UPS (I-VIII),Local body,1198,0,0
SANGAREDDY,Urban,PS (I-V),Madarsa unrecognized,76,0,0
SANGAREDDY,Rural,SS (I-X),Other Central Govt. Schools,640,248,0
SANGAREDDY,Rural,HSS (I-XII),Private Unaided (Recognized),155,58,22
SANGAREDDY,Rural,HSS (XI-XII),Private Unaided (Recognized),0,0,2157
SANGAREDDY,Urban,HSS (XI-XII),Private Unaided (Recognized),0,0,10646
SANGAREDDY,Rural,PS (I-V),Private Unaided (Recognized),1533,0,0
SANGAREDDY,Urban,PS (I-V),Private Unaided (Recognized),2398,0,0
SANGAREDDY,Rural,SS (I-X),Private Unaided (Recognized),9376,3261,0
SANGAREDDY,Urban,SS (I-X),Private Unaided (Recognized),36419,13562,0
SANGAREDDY,Rural,SS (VI-X),Private Unaided (Recognized),0,167,0
SANGAREDDY,Urban,SS (VI-X),Private Unaided (Recognized),0,440,0
SANGAREDDY,Rural,UPS (I-VIII),Private Unaided (Recognized),7850,0,0
SANGAREDDY,Urban,UPS (I-VIII),Private Unaided (Recognized),9877,0,0
SANGAREDDY,Rural,HSS (I-XII),Social welfare Department,589,1289,1255
SANGAREDDY,Urban,HSS (I-XII),Social welfare Department,158,324,398
SANGAREDDY,Rural,HSS (XI-XII),Social welfare Department,0,0,295
SANGAREDDY,Rural,SS (I-X),Social welfare Department,77,160,0
SANGAREDDY,Rural,HSS (I-XII),Tribal Welfare Department,50,314,0
SANGAREDDY,Rural,SS (I-X),Tribal Welfare Department,214,566,0
SANGAREDDY,Urban,SS (I-X),Tribal Welfare Department,80,124,0
SANGAREDDY,Rural,UPS (I-VIII),Tribal Welfare Department,165,0,0
SIDDIPET,Rural,HSS (I-XII),Department of Education,245,614,524
SIDDIPET,Urban,HSS (I-XII),Department of Education,176,711,148
SIDDIPET,Rural,HSS (VI-XII),Department of Education,0,2416,2423
SIDDIPET,Urban,HSS (VI-XII),Department of Education,0,678,830
SIDDIPET,Rural,HSS (XI-XII),Department of Education,0,0,3361
SIDDIPET,Urban,HSS (XI-XII),Department of Education,0,0,3844
SIDDIPET,Rural,PS (I-V),Department of Education,8,0,0
SIDDIPET,Urban,PS (I-V),Department of Education,663,0,0
SIDDIPET,Rural,SS (I-X),Department of Education,312,550,0
SIDDIPET,Urban,SS (I-X),Department of Education,23,76,0
SIDDIPET,Rural,SS (VI-X),Department of Education,0,1112,0
SIDDIPET,Urban,SS (VI-X),Department of Education,0,1547,0
SIDDIPET,Urban,UPS (I-VIII),Department of Education,27,0,0
SIDDIPET,Rural,PS (I-V),Government Aided,0,0,0
SIDDIPET,Urban,SS (VI-X),Government Aided,0,47,0
SIDDIPET,Rural,HSS (VI-XII),Jawahar Navodaya Vidyalaya,0,138,0
SIDDIPET,Rural,HSS (I-XII),Kendriya Vidyalaya / Central School,219,0,0
SIDDIPET,Rural,PS (I-V),Local body,36075,0,0
SIDDIPET,Urban,PS (I-V),Local body,4993,0,0
SIDDIPET,Rural,SS (I-X),Local body,131,33,0
SIDDIPET,Urban,SS (I-X),Local body,157,42,0
SIDDIPET,Rural,SS (VI-X),Local body,0,11575,0
SIDDIPET,Urban,SS (VI-X),Local body,0,1754,0
SIDDIPET,Rural,UPS (I-VIII),Local body,7437,0,0
SIDDIPET,Urban,UPS (I-VIII),Local body,904,0,0
SIDDIPET,Urban,PS (I-V),Madarsa unrecognized,7,0,0
SIDDIPET,Urban,UPS (I-VIII),Madarsa unrecognized,61,0,0
SIDDIPET,Urban,HSS (I-XII),Private Unaided (Recognized),116,30,0
SIDDIPET,Rural,HSS (XI-XII),Private Unaided (Recognized),0,0,384
SIDDIPET,Urban,HSS (XI-XII),Private Unaided (Recognized),0,0,11915
SIDDIPET,Rural,PS (I-V),Private Unaided (Recognized),473,0,0
SIDDIPET,Urban,PS (I-V),Private Unaided (Recognized),454,0,0
SIDDIPET,Rural,SS (I-X),Private Unaided (Recognized),3892,1445,0
SIDDIPET,Urban,SS (I-X),Private Unaided (Recognized),13245,4749,0
SIDDIPET,Rural,SS (VI-X),Private Unaided (Recognized),0,97,0
SIDDIPET,Urban,SS (VI-X),Private Unaided (Recognized),0,137,0
SIDDIPET,Rural,UPS (I-VIII),Private Unaided (Recognized),2854,0,0
SIDDIPET,Urban,UPS (I-VIII),Private Unaided (Recognized),3195,0,0
SIDDIPET,Rural,HSS (I-XII),Social welfare Department,437,1095,1183
SIDDIPET,Urban,HSS (I-XII),Social welfare Department,69,151,140
SIDDIPET,Rural,SS (I-X),Social welfare Department,318,964,0
SIDDIPET,Urban,SS (I-X),Social welfare Department,62,142,0
SIDDIPET,Rural,HSS (I-XII),Tribal Welfare Department,26,145,118
SIDDIPET,Rural,PS (I-V),Tribal Welfare Department,42,0,0
SIDDIPET,Urban,PS (I-V),Tribal Welfare Department,43,0,0
SIDDIPET,Rural,SS (VI-X),Tribal Welfare Department,0,45,0
SIDDIPET,Urban,SS (VI-X),Tribal Welfare Department,0,42,0
SURYAPET,Rural,HSS (I-XII),Department of Education,480,917,288
SURYAPET,Urban,HSS (I-XII),Department of Education,343,653,405
SURYAPET,Rural,HSS (VI-XII),Department of Education,0,1721,2063
SURYAPET,Urban,HSS (VI-XII),Department of Education,0,194,319
SURYAPET,Rural,HSS (XI-XII),Department of Education,0,0,1161
SURYAPET,Urban,HSS (XI-XII),Department of Education,0,0,2845
SURYAPET,Rural,PS (I-V),Department of Education,181,0,0
SURYAPET,Urban,PS (I-V),Department of Education,945,0,0
SURYAPET,Rural,SS (I-X),Department of Education,75,76,0
SURYAPET,Rural,SS (VI-X),Department of Education,0,1052,0
SURYAPET,Urban,SS (VI-X),Department of Education,0,833,0
SURYAPET,Rural,UPS (I-VIII),Department of Education,97,0,0
SURYAPET,Urban,UPS (I-VIII),Department of Education,41,0,0
SURYAPET,Rural,PS (I-V),Government Aided,119,0,0
SURYAPET,Urban,PS (I-V),Government Aided,594,0,0
SURYAPET,Rural,SS (VI-X),Government Aided,0,64,0
SURYAPET,Urban,SS (VI-X),Government Aided,0,276,0
SURYAPET,Rural,UPS (I-VIII),Government Aided,94,0,0
SURYAPET,Urban,UPS (I-VIII),Government Aided,0,0,0
SURYAPET,Rural,PS (I-V),Local body,28801,0,0
SURYAPET,Urban,PS (I-V),Local body,4321,0,0
SURYAPET,Rural,SS (VI-X),Local body,0,7188,0
SURYAPET,Urban,SS (VI-X),Local body,0,1839,0
SURYAPET,Rural,UPS (I-VIII),Local body,4861,0,0
SURYAPET,Urban,UPS (I-VIII),Local body,470,0,0
SURYAPET,Urban,PS (I-V),Madarsa unrecognized,18,0,0
SURYAPET,Rural,UPS (I-VIII),Madarsa unrecognized,0,0,0
SURYAPET,Urban,UPS (I-VIII),Madarsa unrecognized,33,0,0
SURYAPET,Rural,HSS (XI-XII),Private Unaided (Recognized),0,0,973
SURYAPET,Urban,HSS (XI-XII),Private Unaided (Recognized),0,0,9136
SURYAPET,Rural,PS (I-V),Private Unaided (Recognized),844,0,0
SURYAPET,Urban,PS (I-V),Private Unaided (Recognized),463,0,0
SURYAPET,Rural,SS (I-X),Private Unaided (Recognized),5334,1733,0
SURYAPET,Urban,SS (I-X),Private Unaided (Recognized),14559,6772,0
SURYAPET,Rural,SS (VI-X),Private Unaided (Recognized),0,177,0
SURYAPET,Urban,SS (VI-X),Private Unaided (Recognized),0,553,0
SURYAPET,Rural,UPS (I-VIII),Private Unaided (Recognized),4622,0,0
SURYAPET,Urban,UPS (I-VIII),Private Unaided (Recognized),2570,0,0
SURYAPET,Rural,HSS (I-XII),Social welfare Department,554,1106,1015
SURYAPET,Urban,HSS (I-XII),Social welfare Department,77,158,0
SURYAPET,Rural,HSS (I-XII),Tribal Welfare Department,150,355,307
SURYAPET,Urban,HSS (I-XII),Tribal Welfare Department,79,0,0
SURYAPET,Rural,PS (I-V),Tribal Welfare Department,140,0,0
SURYAPET,Rural,SS (I-X),Tribal Welfare Department,39,62,0
SURYAPET,Urban,SS (I-X),Tribal Welfare Department,29,88,0
SURYAPET,Rural,UPS (I-VIII),Tribal Welfare Department,18,0,0
VIKARABAD,Urban,HSS (I-XII),Department of Education,419,889,779
VIKARABAD,Rural,HSS (VI-XII),Department of Education,0,2265,2388
VIKARABAD,Urban,HSS (VI-XII),Department of Education,0,197,284
VIKARABAD,Rural,HSS (XI-XII),Department of Education,0,0,1706
VIKARABAD,Urban,HSS (XI-XII),Department of Education,0,0,4547
VIKARABAD,Rural,PS (I-V),Department of Education,145,0,0
VIKARABAD,Urban,PS (I-V),Department of Education,1623,0,0
VIKARABAD,Rural,SS (I-X),Department of Education,60,40,0
VIKARABAD,Urban,SS (I-X),Department of Education,265,687,0
VIKARABAD,Rural,SS (VI-X),Department of Education,0,1023,0
VIKARABAD,Urban,SS (VI-X),Department of Education,0,1127,0
VIKARABAD,Rural,UPS (I-VIII),Department of Education,6,0,0
VIKARABAD,Rural,PS (I-V),Government Aided,20,0,0
VIKARABAD,Urban,PS (I-V),Government Aided,67,0,0
VIKARABAD,Urban,SS (I-X),Government Aided,1420,561,0
VIKARABAD,Rural,SS (VI-X),Government Aided,0,43,0
VIKARABAD,Urban,SS (VI-X),Government Aided,0,0,0
VIKARABAD,Rural,PS (I-V),Local body,38315,0,0
VIKARABAD,Urban,PS (I-V),Local body,3682,0,0
VIKARABAD,Rural,SS (I-X),Local body,260,33,0
VIKARABAD,Rural,SS (VI-X),Local body,0,12806,0
VIKARABAD,Urban,SS (VI-X),Local body,0,2028,0
VIKARABAD,Rural,UPS (I-VIII),Local body,8514,0,0
VIKARABAD,Urban,UPS (I-VIII),Local body,439,0,0
VIKARABAD,Rural,UPS (I-VIII),Madarsa unrecognized,19,0,0
VIKARABAD,Rural,PS (I-V),Ministry of Labor,51,0,0
VIKARABAD,Rural,HSS (XI-XII),Private Unaided (Recognized),0,0,772
VIKARABAD,Urban,HSS (XI-XII),Private Unaided (Recognized),0,0,6692
VIKARABAD,Rural,PS (I-V),Private Unaided (Recognized),1016,0,0
VIKARABAD,Urban,PS (I-V),Private Unaided (Recognized),643,0,0
VIKARABAD,Rural,SS (I-X),Private Unaided (Recognized),2850,982,0
VIKARABAD,Urban,SS (I-X),Private Unaided (Recognized),9624,3808,0
VIKARABAD,Urban,SS (VI-X),Private Unaided (Recognized),0,103,0
VIKARABAD,Rural,UPS (I-VIII),Private Unaided (Recognized),4438,0,0
VIKARABAD,Urban,UPS (I-VIII),Private Unaided (Recognized),2316,0,0
VIKARABAD,Rural,HSS (I-XII),Social welfare Department,79,161,146
VIKARABAD,Urban,HSS (I-XII),Social welfare Department,227,473,514
VIKARABAD,Urban,HSS (I-XII),Tribal Welfare Department,78,155,0
VIKARABAD,Rural,PS (I-V),Tribal Welfare Department,64,0,0
VIKARABAD,Urban,PS (I-V),Tribal Welfare Department,19,0,0
VIKARABAD,Rural,SS (I-X),Tribal Welfare Department,281,722,0
VIKARABAD,Urban,UPS (I-VIII),Tribal Welfare Department,11,0,0
WANAPARTHY,Urban,HSS (I-XII),Department of Education,71,135,144
WANAPARTHY,Rural,HSS (VI-XII),Department of Education,0,570,551
WANAPARTHY,Urban,HSS (VI-XII),Department of Education,0,276,416
WANAPARTHY,Rural,HSS (XI-XII),Department of Education,0,0,1640
WANAPARTHY,Urban,HSS (XI-XII),Department of Education,0,0,3142
WANAPARTHY,Rural,PS (I-V),Department of Education,145,0,0
WANAPARTHY,Urban,PS (I-V),Department of Education,65,0,0
WANAPARTHY,Rural,SS (I-X),Department of Education,163,328,0
WANAPARTHY,Urban,SS (I-X),Department of Education,134,294,0
WANAPARTHY,Rural,SS (VI-X),Department of Education,0,969,0
WANAPARTHY,Urban,SS (VI-X),Department of Education,0,380,0
WANAPARTHY,Urban,UPS (I-VIII),Department of Education,12,0,0
WANAPARTHY,Rural,PS (I-V),Government Aided,37,0,0
WANAPARTHY,Urban,PS (I-V),Government Aided,14,0,0
WANAPARTHY,Urban,SS (VI-X),Government Aided,0,1,0
WANAPARTHY,Rural,PS (I-V),Local body,17192,0,0
WANAPARTHY,Urban,PS (I-V),Local body,4214,0,0
WANAPARTHY,Rural,SS (I-X),Local body,98,31,0
WANAPARTHY,Rural,SS (VI-X),Local body,0,5473,0
WANAPARTHY,Urban,SS (VI-X),Local body,0,2287,0
WANAPARTHY,Rural,UPS (I-VIII),Local body,4234,0,0
WANAPARTHY,Urban,UPS (I-VIII),Local body,114,0,0
WANAPARTHY,Urban,HSS (XI-XII),Private Unaided (Recognized),0,0,7159
WANAPARTHY,Rural,PS (I-V),Private Unaided (Recognized),279,0,0
WANAPARTHY,Urban,PS (I-V),Private Unaided (Recognized),45,0,0
WANAPARTHY,Rural,SS (I-X),Private Unaided (Recognized),1068,440,0
WANAPARTHY,Urban,SS (I-X),Private Unaided (Recognized),10511,3590,0
WANAPARTHY,Rural,UPS (I-VIII),Private Unaided (Recognized),3787,0,0
WANAPARTHY,Urban,UPS (I-VIII),Private Unaided (Recognized),2478,0,0
WANAPARTHY,Rural,HSS (I-XII),Social welfare Department,156,320,321
WANAPARTHY,Rural,HSS (XI-XII),Social welfare Department,0,0,142
WANAPARTHY,Rural,SS (I-X),Social welfare Department,133,307,0
WANAPARTHY,Urban,SS (I-X),Social welfare Department,56,154,0
WANAPARTHY,Rural,HSS (I-XII),Tribal Welfare Department,76,143,137
WANAPARTHY,Urban,HSS (XI-XII),Tribal Welfare Department,0,0,242
WANAPARTHY,Rural,SS (I-X),Tribal Welfare Department,19,96,0
WANAPARTHY,Urban,SS (I-X),Tribal Welfare Department,77,187,0
WARANGAL,Rural,HSS (I-XII),Department of Education,197,322,156
WARANGAL,Rural,HSS (VI-XII),Department of Education,0,1410,1809
WARANGAL,Rural,HSS (XI-XII),Department of Education,0,0,947
WARANGAL,Urban,HSS (XI-XII),Department of Education,0,0,1668
WARANGAL,Urban,PS (I-V),Department of Education,5452,0,0
WARANGAL,Rural,SS (I-X),Department of Education,78,154,0
WARANGAL,Urban,SS (I-X),Department of Education,502,805,0
WARANGAL,Rural,SS (VI-X),Department of Education,0,457,0
WARANGAL,Urban,SS (VI-X),Department of Education,0,2230,0
WARANGAL,Rural,UPS (I-VIII),Department of Education,5,0,0
WARANGAL,Urban,UPS (I-VIII),Department of Education,435,0,0
WARANGAL,Urban,HSS (XI-XII),Government Aided,0,0,1263
WARANGAL,Rural,PS (I-V),Government Aided,0,0,0
WARANGAL,Urban,PS (I-V),Government Aided,666,0,0
WARANGAL,Rural,SS (VI-X),Government Aided,0,0,0
WARANGAL,Urban,SS (VI-X),Government Aided,0,171,0
WARANGAL,Rural,UPS (I-VIII),Government Aided,2,0,0
WARANGAL,Urban,UPS (I-VIII),Government Aided,151,0,0
WARANGAL,Urban,HSS (VI-XII),Jawahar Navodaya Vidyalaya,0,158,72
WARANGAL,Rural,PS (I-V),Local body,13196,0,0
WARANGAL,Urban,PS (I-V),Local body,3223,0,0
WARANGAL,Rural,SS (VI-X),Local body,0,3641,0
WARANGAL,Urban,SS (VI-X),Local body,0,1253,0
WARANGAL,Rural,UPS (I-VIII),Local body,3028,0,0
WARANGAL,Urban,UPS (I-VIII),Local body,545,0,0
WARANGAL,Rural,PS (I-V),Madarsa unrecognized,14,0,0
WARANGAL,Urban,PS (I-V),Madarsa unrecognized,350,0,0
WARANGAL,Urban,UPS (I-VIII),Madarsa unrecognized,48,0,0
WARANGAL,Rural,HSS (XI-XII),Private Unaided (Recognized),0,0,1221
WARANGAL,Urban,HSS (XI-XII),Private Unaided (Recognized),0,0,6894
WARANGAL,Rural,PS (I-V),Private Unaided (Recognized),61,0,0
WARANGAL,Urban,PS (I-V),Private Unaided (Recognized),8,0,0
WARANGAL,Rural,SS (I-X),Private Unaided (Recognized),5608,1987,0
WARANGAL,Urban,SS (I-X),Private Unaided (Recognized),18684,7333,0
WARANGAL,Urban,SS (VI-X),Private Unaided (Recognized),0,39,0
WARANGAL,Rural,UPS (I-VIII),Private Unaided (Recognized),1515,0,0
WARANGAL,Urban,UPS (I-VIII),Private Unaided (Recognized),3915,0,0
WARANGAL,Rural,HSS (I-XII),Social welfare Department,231,475,400
WARANGAL,Urban,HSS (I-XII),Social welfare Department,46,149,126
WARANGAL,Rural,HSS (I-XII),Tribal Welfare Department,107,372,306
WARANGAL,Urban,HSS (I-XII),Tribal Welfare Department,41,171,0
WARANGAL,Rural,HSS (XI-XII),Tribal Welfare Department,0,0,152
WARANGAL,Rural,PS (I-V),Tribal Welfare Department,72,0,0
WARANGAL,Urban,PS (I-V),Tribal Welfare Department,0,0,0
WARANGAL,Rural,SS (I-X),Tribal Welfare Department,61,169,0
WARANGAL,Urban,SS (I-X),Tribal Welfare Department,28,42,0
YADADRI BHUVANAGIRI,Rural,HSS (I-XII),Department of Education,211,663,374
YADADRI BHUVANAGIRI,Urban,HSS (I-XII),Department of Education,132,377,308
YADADRI BHUVANAGIRI,Rural,HSS (VI-XII),Department of Education,0,1190,1590
YADADRI BHUVANAGIRI,Urban,HSS (VI-XII),Department of Education,0,447,592
YADADRI BHUVANAGIRI,Rural,HSS (XI-XII),Department of Education,0,0,2079
YADADRI BHUVANAGIRI,Urban,HSS (XI-XII),Department of Education,0,0,2689
YADADRI BHUVANAGIRI,Rural,PS (I-V),Department of Education,137,0,0
YADADRI BHUVANAGIRI,Urban,PS (I-V),Department of Education,804,0,0
YADADRI BHUVANAGIRI,Rural,SS (I-X),Department of Education,435,622,0
YADADRI BHUVANAGIRI,Rural,SS (VI-X),Department of Education,0,347,0
YADADRI BHUVANAGIRI,Urban,SS (VI-X),Department of Education,0,549,0
YADADRI BHUVANAGIRI,Urban,UPS (I-VIII),Department of Education,50,0,0
YADADRI BHUVANAGIRI,Rural,PS (I-V),Government Aided,109,0,0
YADADRI BHUVANAGIRI,Urban,PS (I-V),Government Aided,140,0,0
YADADRI BHUVANAGIRI,Rural,SS (VI-X),Government Aided,0,12,0
YADADRI BHUVANAGIRI,Urban,SS (VI-X),Government Aided,0,0,0
YADADRI BHUVANAGIRI,Urban,UPS (I-VIII),Government Aided,0,0,0
YADADRI BHUVANAGIRI,Urban,SS (I-X),Kendriya Vidyalaya / Central School,191,42,0
YADADRI BHUVANAGIRI,Rural,PS (I-V),Local body,22326,0,0
YADADRI BHUVANAGIRI,Urban,PS (I-V),Local body,2964,0,0
YADADRI BHUVANAGIRI,Rural,SS (VI-X),Local body,0,7108,0
YADADRI BHUVANAGIRI,Urban,SS (VI-X),Local body,0,1539,0
YADADRI BHUVANAGIRI,Rural,UPS (I-VIII),Local body,4210,0,0
YADADRI BHUVANAGIRI,Urban,UPS (I-VIII),Local body,464,0,0
YADADRI BHUVANAGIRI,Urban,UPS (I-VIII),Madarsa unrecognized,111,0,0
YADADRI BHUVANAGIRI,Rural,HSS (XI-XII),Private Unaided (Recognized),0,0,553
YADADRI BHUVANAGIRI,Urban,HSS (XI-XII),Private Unaided (Recognized),0,0,5235
YADADRI BHUVANAGIRI,Rural,PS (I-V),Private Unaided (Recognized),359,0,0
YADADRI BHUVANAGIRI,Urban,PS (I-V),Private Unaided (Recognized),268,0,0
YADADRI BHUVANAGIRI,Rural,SS (I-X),Private Unaided (Recognized),7545,2391,0
YADADRI BHUVANAGIRI,Urban,SS (I-X),Private Unaided (Recognized),9156,3613,0
YADADRI BHUVANAGIRI,Rural,UPS (I-VIII),Private Unaided (Recognized),2317,0,0
YADADRI BHUVANAGIRI,Urban,UPS (I-VIII),Private Unaided (Recognized),1207,0,0
YADADRI BHUVANAGIRI,Rural,HSS (I-XII),Social welfare Department,300,637,687
YADADRI BHUVANAGIRI,Urban,HSS (I-XII),Social welfare Department,138,307,279
YADADRI BHUVANAGIRI,Urban,SS (I-X),Social welfare Department,74,156,0
YADADRI BHUVANAGIRI,Urban,SS (I-X),Tribal Welfare Department,2,48,0
Total,,,,3041318,1118377,802736
