Location,Rural/Urban,School Category ,School Management,Primary (I-V),Secondary (IX-X),Higher Secondary (XI-XII)
THENI,Urban ,UPS (I-VIII) ,Government Aided,4999,0,0
THENI,Urban , HSS (VI-XII),Local body,173,176,182
THENI,Urban ,PS (I-V) ,Local body,0,0,0
THENI,Urban ,SS (VI-X),Local body,65,99,0
THENI,Urban ,UPS (I-VIII) ,Local body,309,0,0
THENI,Rural,HSS (I-XII),Private Unaided (Recognized),2249,1476,1442
THENI,Urban ,HSS (I-XII),Private Unaided (Recognized),7920,5382,6313
THENI,Rural, HSS (VI-XII),Private Unaided (Recognized),282,220,205
THENI,Urban , HSS (VI-XII),Private Unaided (Recognized),163,195,199
THENI,Rural,PS (I-V) ,Private Unaided (Recognized),0,0,0
THENI,Urban ,PS (I-V) ,Private Unaided (Recognized),0,0,0
THENI,Rural, SS (I-X) ,Private Unaided (Recognized),58,24,0
THENI,Urban , SS (I-X) ,Private Unaided (Recognized),1131,649,0
THENI,Urban ,SS (VI-X),Private Unaided (Recognized),39,24,0
THENI,Rural,UPS (I-VIII) ,Private Unaided (Recognized),58,0,0
THENI,Urban ,UPS (I-VIII) ,Private Unaided (Recognized),21,0,0
THENI,Rural,HSS (I-XII),Social welfare Department,1,0,0
THENI,Rural, HSS (VI-XII),Social welfare Department,633,576,618
THENI,Urban , HSS (VI-XII),Social welfare Department,460,338,406
THENI,Rural,PS (I-V) ,Social welfare Department,0,0,0
THENI,Urban ,PS (I-V) ,Social welfare Department,0,0,0
THENI,Rural, SS (I-X) ,Social welfare Department,36,29,0
THENI,Urban , SS (I-X) ,Social welfare Department,58,53,0
THENI,Rural,SS (VI-X),Social welfare Department,99,77,0
THENI,Rural,UPS (I-VIII) ,Social welfare Department,69,0,0
THENI,Urban ,UPS (I-VIII) ,Social welfare Department,97,0,0
THENI,Rural, HSS (VI-XII),Tribal Welfare Department,130,93,180
THENI,Rural,PS (I-V) ,Tribal Welfare Department,0,0,0
THENI,Urban ,PS (I-V) ,Tribal Welfare Department,0,0,0
THENI,Rural,SS (VI-X),Tribal Welfare Department,83,58,0
THENI,Urban ,UPS (I-VIII) ,Tribal Welfare Department,32,0,0
THENI,Rural,PS (I-V) ,Unrecognized,0,0,0
THENI,Urban ,PS (I-V) ,Unrecognized,0,0,0
THENI,Rural,UPS (I-VIII) ,Unrecognized,0,0,0
THENI,Urban ,UPS (I-VIII) ,Unrecognized,49,0,0
THE NILGIRIS,Rural,HSS (I-XII),Department of Education,151,120,130
THE NILGIRIS,Rural, HSS (VI-XII),Department of Education,1785,1792,2586
THE NILGIRIS,Urban , HSS (VI-XII),Department of Education,966,1250,3054
THE NILGIRIS,Rural,PS (I-V) ,Department of Education,0,0,0
THE NILGIRIS,Urban ,PS (I-V) ,Department of Education,0,0,0
THE NILGIRIS,Rural,SS (VI-X),Department of Education,1588,1215,0
THE NILGIRIS,Urban ,SS (VI-X),Department of Education,1396,991,0
THE NILGIRIS,Rural,UPS (I-VIII) ,Department of Education,1296,0,0
THE NILGIRIS,Urban ,UPS (I-VIII) ,Department of Education,1093,0,0
THE NILGIRIS,Urban ,HSS (I-XII),Government Aided,1120,856,1318
THE NILGIRIS,Rural, HSS (VI-XII),Government Aided,177,168,289
THE NILGIRIS,Urban , HSS (VI-XII),Government Aided,3004,2856,3957
THE NILGIRIS,Rural,PS (I-V) ,Government Aided,0,0,0
THE NILGIRIS,Urban ,PS (I-V) ,Government Aided,0,0,0
THE NILGIRIS,Rural,SS (VI-X),Government Aided,121,82,0
THE NILGIRIS,Urban ,SS (VI-X),Government Aided,965,848,0
THE NILGIRIS,Rural,UPS (I-VIII) ,Government Aided,80,0,0
THE NILGIRIS,Urban ,UPS (I-VIII) ,Government Aided,403,0,0
THE NILGIRIS,Rural,HSS (I-XII),Kendriya Vidyalaya / Central School,239,143,68
THE NILGIRIS,Urban ,HSS (I-XII),Kendriya Vidyalaya / Central School,358,205,115
THE NILGIRIS,Rural,HSS (I-XII),Local body,42,0,0
THE NILGIRIS,Urban ,PS (I-V) ,Local body,0,0,0
THE NILGIRIS,Urban ,SS (VI-X),Local body,20,16,0
THE NILGIRIS,Rural,UPS (I-VIII) ,Local body,38,0,0
THE NILGIRIS,Urban ,UPS (I-VIII) ,Local body,101,0,0
THE NILGIRIS,Rural, HSS (VI-XII),Other Central Govt. Schools,120,142,176
THE NILGIRIS,Rural,UPS (I-VIII) ,Other Govt. managed schools,69,0,0
THE NILGIRIS,Urban ,UPS (I-VIII) ,Other Govt. managed schools,71,0,0
THE NILGIRIS,Rural,HSS (I-XII),Private Unaided (Recognized),2185,1535,1993
THE NILGIRIS,Urban ,HSS (I-XII),Private Unaided (Recognized),4508,3136,2974
THE NILGIRIS,Rural, HSS (VI-XII),Private Unaided (Recognized),109,114,94
THE NILGIRIS,Urban , HSS (VI-XII),Private Unaided (Recognized),63,121,134
THE NILGIRIS,Rural,PS (I-V) ,Private Unaided (Recognized),0,0,0
THE NILGIRIS,Urban ,PS (I-V) ,Private Unaided (Recognized),0,0,0
THE NILGIRIS,Rural, SS (I-X) ,Private Unaided (Recognized),1248,748,0
THE NILGIRIS,Urban , SS (I-X) ,Private Unaided (Recognized),3236,1969,0
THE NILGIRIS,Rural,SS (VI-X),Private Unaided (Recognized),50,34,0
THE NILGIRIS,Urban ,SS (VI-X),Private Unaided (Recognized),1,19,0
THE NILGIRIS,Rural,UPS (I-VIII) ,Private Unaided (Recognized),50,0,0
THE NILGIRIS,Urban ,UPS (I-VIII) ,Private Unaided (Recognized),6,0,0
THE NILGIRIS,Urban , SS (I-X) ,Social welfare Department,5,5,0
THE NILGIRIS,Rural, HSS (VI-XII),Tribal Welfare Department,255,276,235
THE NILGIRIS,Rural,PS (I-V) ,Tribal Welfare Department,0,0,0
THE NILGIRIS,Urban ,PS (I-V) ,Tribal Welfare Department,0,0,0
THE NILGIRIS,Rural,SS (VI-X),Tribal Welfare Department,111,71,0
THE NILGIRIS,Urban ,SS (VI-X),Tribal Welfare Department,176,111,0
THE NILGIRIS,Rural,UPS (I-VIII) ,Tribal Welfare Department,329,0,0
THE NILGIRIS,Urban ,UPS (I-VIII) ,Tribal Welfare Department,125,0,0
THE NILGIRIS,Urban ,PS (I-V) ,Unrecognized,0,0,0
THOOTHUKKUDI,Rural,HSS (I-XII),Department of Education,304,467,517
THOOTHUKKUDI,Urban ,HSS (I-XII),Department of Education,31,0,0
THOOTHUKKUDI,Rural, HSS (VI-XII),Department of Education,5423,5428,5174
THOOTHUKKUDI,Urban , HSS (VI-XII),Department of Education,3330,3816,4525
THOOTHUKKUDI,Rural,PS (I-V) ,Department of Education,0,0,0
THOOTHUKKUDI,Urban ,PS (I-V) ,Department of Education,0,0,0
THOOTHUKKUDI,Rural, SS (I-X) ,Department of Education,18,24,0
THOOTHUKKUDI,Rural,SS (VI-X),Department of Education,2336,1590,0
THOOTHUKKUDI,Urban ,SS (VI-X),Department of Education,86,59,0
THOOTHUKKUDI,Rural,UPS (I-VIII) ,Department of Education,3083,0,0
THOOTHUKKUDI,Urban ,UPS (I-VIII) ,Department of Education,792,0,0
THOOTHUKKUDI,Rural,UPS (VI-VIII) ,Department of Education,66,0,0
THOOTHUKKUDI,Urban ,UPS (VI-VIII) ,Department of Education,11,0,0
THOOTHUKKUDI,Urban ,HSS (I-XII),Government Aided,2058,1507,1459
THOOTHUKKUDI,Rural,HSS (IX-XII),Government Aided,0,80,60
THOOTHUKKUDI,Rural, HSS (VI-XII),Government Aided,8335,8746,8669
THOOTHUKKUDI,Urban , HSS (VI-XII),Government Aided,14024,12965,12834
THOOTHUKKUDI,Rural,PS (I-V) ,Government Aided,0,0,0
THOOTHUKKUDI,Urban ,PS (I-V) ,Government Aided,0,0,0
THOOTHUKKUDI,Rural,SS (VI-X),Government Aided,3952,3050,0
THOOTHUKKUDI,Urban ,SS (VI-X),Government Aided,1548,956,0
THOOTHUKKUDI,Rural,UPS (I-VIII) ,Government Aided,6588,0,0
THOOTHUKKUDI,Urban ,UPS (I-VIII) ,Government Aided,3876,0,0
THOOTHUKKUDI,Rural,UPS (VI-VIII) ,Government Aided,86,0,0
THOOTHUKKUDI,Urban ,PS (I-V) ,Local body,0,0,0
THOOTHUKKUDI,Urban ,UPS (I-VIII) ,Local body,903,0,0
THOOTHUKKUDI,Rural,HSS (I-XII),Other Central Govt. Schools,38,0,0
THOOTHUKKUDI,Rural,HSS (I-XII),Private Unaided (Recognized),6186,3897,3640
THOOTHUKKUDI,Urban ,HSS (I-XII),Private Unaided (Recognized),8718,5699,5340
THOOTHUKKUDI,Rural, HSS (VI-XII),Private Unaided (Recognized),328,276,233
THOOTHUKKUDI,Urban , HSS (VI-XII),Private Unaided (Recognized),147,166,209
THOOTHUKKUDI,Urban ,HSS (XI-XII),Private Unaided (Recognized),0,0,192
THOOTHUKKUDI,Rural,PS (I-V) ,Private Unaided (Recognized),0,0,0
THOOTHUKKUDI,Urban ,PS (I-V) ,Private Unaided (Recognized),0,0,0
THOOTHUKKUDI,Rural, SS (I-X) ,Private Unaided (Recognized),2140,1275,0
THOOTHUKKUDI,Urban , SS (I-X) ,Private Unaided (Recognized),1503,850,0
THOOTHUKKUDI,Rural,SS (VI-X),Private Unaided (Recognized),111,120,0
THOOTHUKKUDI,Urban ,SS (VI-X),Private Unaided (Recognized),177,141,0
THOOTHUKKUDI,Rural,UPS (I-VIII) ,Private Unaided (Recognized),145,0,0
THOOTHUKKUDI,Urban ,UPS (I-VIII) ,Private Unaided (Recognized),459,0,0
THOOTHUKKUDI,Urban ,HSS (I-XII),Social welfare Department,23,20,20
THOOTHUKKUDI,Urban ,UPS (I-VIII) ,Social welfare Department,23,0,0
THOOTHUKKUDI,Rural,PS (I-V) ,Tribal Welfare Department,0,0,0
THOOTHUKKUDI,Urban ,PS (I-V) ,Tribal Welfare Department,0,0,0
THOOTHUKKUDI,Rural,SS (VI-X),Tribal Welfare Department,57,64,0
THOOTHUKKUDI,Rural,UPS (I-VIII) ,Tribal Welfare Department,30,0,0
THOOTHUKKUDI,Rural,PS (I-V) ,Unrecognized,0,0,0
THOOTHUKKUDI,Urban ,PS (I-V) ,Unrecognized,0,0,0
TIRUCHIRAPPALLI,Rural,HSS (I-XII),Department of Education,217,172,228
TIRUCHIRAPPALLI,Urban ,HSS (I-XII),Department of Education,1349,1218,1607
TIRUCHIRAPPALLI,Rural, HSS (VI-XII),Department of Education,12321,11592,13938
TIRUCHIRAPPALLI,Urban , HSS (VI-XII),Department of Education,4985,4865,7165
TIRUCHIRAPPALLI,Rural,PS (I-V) ,Department of Education,0,0,0
TIRUCHIRAPPALLI,Urban ,PS (I-V) ,Department of Education,0,0,0
TIRUCHIRAPPALLI,Rural,SS (VI-X),Department of Education,9592,7014,0
TIRUCHIRAPPALLI,Urban ,SS (VI-X),Department of Education,1946,1090,0
TIRUCHIRAPPALLI,Rural,UPS (I-VIII) ,Department of Education,9035,0,0
TIRUCHIRAPPALLI,Urban ,UPS (I-VIII) ,Department of Education,1259,0,0
TIRUCHIRAPPALLI,Rural,HSS (I-XII),Government Aided,35,121,93
TIRUCHIRAPPALLI,Urban ,HSS (I-XII),Government Aided,3807,3039,3533
TIRUCHIRAPPALLI,Rural, HSS (VI-XII),Government Aided,8736,7908,7886
TIRUCHIRAPPALLI,Urban , HSS (VI-XII),Government Aided,15427,15221,16700
TIRUCHIRAPPALLI,Rural,PS (I-V) ,Government Aided,0,0,0
TIRUCHIRAPPALLI,Urban ,PS (I-V) ,Government Aided,0,0,0
TIRUCHIRAPPALLI,Rural, SS (I-X) ,Government Aided,157,112,0
TIRUCHIRAPPALLI,Urban , SS (I-X) ,Government Aided,25,26,0
TIRUCHIRAPPALLI,Rural,SS (VI-X),Government Aided,1208,958,0
TIRUCHIRAPPALLI,Urban ,SS (VI-X),Government Aided,1269,986,0
TIRUCHIRAPPALLI,Rural,UPS (I-VIII) ,Government Aided,2024,0,0
TIRUCHIRAPPALLI,Urban ,UPS (I-VIII) ,Government Aided,4729,0,0
TIRUCHIRAPPALLI,Rural,HSS (I-XII),Kendriya Vidyalaya / Central School,989,655,421
TIRUCHIRAPPALLI,Urban , SS (I-X) ,Kendriya Vidyalaya / Central School,145,78,0
TIRUCHIRAPPALLI,Rural,PS (I-V) ,Local body,0,0,0
TIRUCHIRAPPALLI,Urban ,PS (I-V) ,Local body,0,0,0
TIRUCHIRAPPALLI,Urban ,SS (VI-X),Local body,298,213,0
TIRUCHIRAPPALLI,Urban ,UPS (I-VIII) ,Local body,1026,0,0
TIRUCHIRAPPALLI,Urban ,PS (I-V) ,Other Central Govt. Schools,0,0,0
TIRUCHIRAPPALLI,Rural,SS (VI-X),Other Central Govt. Schools,213,66,0
TIRUCHIRAPPALLI,Rural,HSS (I-XII),Private Unaided (Recognized),9490,6247,5741
TIRUCHIRAPPALLI,Urban ,HSS (I-XII),Private Unaided (Recognized),16688,11216,12183
TIRUCHIRAPPALLI,Rural, HSS (VI-XII),Private Unaided (Recognized),367,611,1571
TIRUCHIRAPPALLI,Urban , HSS (VI-XII),Private Unaided (Recognized),542,472,434
TIRUCHIRAPPALLI,Rural,HSS (XI-XII),Private Unaided (Recognized),0,0,79
TIRUCHIRAPPALLI,Rural,PS (I-V) ,Private Unaided (Recognized),0,0,0
TIRUCHIRAPPALLI,Urban ,PS (I-V) ,Private Unaided (Recognized),0,0,0
TIRUCHIRAPPALLI,Rural, SS (I-X) ,Private Unaided (Recognized),1858,1015,0
TIRUCHIRAPPALLI,Urban , SS (I-X) ,Private Unaided (Recognized),4432,2670,0
TIRUCHIRAPPALLI,Rural,SS (VI-X),Private Unaided (Recognized),794,448,0
TIRUCHIRAPPALLI,Rural,UPS (I-VIII) ,Private Unaided (Recognized),216,0,0
TIRUCHIRAPPALLI,Urban ,UPS (I-VIII) ,Private Unaided (Recognized),78,0,0
TIRUCHIRAPPALLI,Urban , SS (I-X) ,Railway School,171,59,0
TIRUCHIRAPPALLI,Urban ,HSS (I-XII),Social welfare Department,17,32,31
TIRUCHIRAPPALLI,Rural,PS (I-V) ,Social welfare Department,0,0,0
TIRUCHIRAPPALLI,Rural, HSS (VI-XII),Tribal Welfare Department,967,996,1328
TIRUCHIRAPPALLI,Urban , HSS (VI-XII),Tribal Welfare Department,615,697,663
TIRUCHIRAPPALLI,Rural,PS (I-V) ,Tribal Welfare Department,0,0,0
TIRUCHIRAPPALLI,Urban ,PS (I-V) ,Tribal Welfare Department,0,0,0
TIRUCHIRAPPALLI,Rural,SS (VI-X),Tribal Welfare Department,432,339,0
TIRUCHIRAPPALLI,Urban ,SS (VI-X),Tribal Welfare Department,114,97,0
TIRUCHIRAPPALLI,Rural,UPS (I-VIII) ,Tribal Welfare Department,114,0,0
TIRUCHIRAPPALLI,Urban ,UPS (I-VIII) ,Tribal Welfare Department,11,0,0
TIRUNELVELI,Rural,HSS (I-XII),Department of Education,61,0,0
TIRUNELVELI,Urban ,HSS (I-XII),Department of Education,264,362,470
TIRUNELVELI,Rural,HSS (IX-XII),Department of Education,0,180,205
TIRUNELVELI,Rural, HSS (VI-XII),Department of Education,4862,4885,5583
TIRUNELVELI,Urban , HSS (VI-XII),Department of Education,5576,5052,5765
TIRUNELVELI,Rural,PS (I-V) ,Department of Education,0,0,0
TIRUNELVELI,Urban ,PS (I-V) ,Department of Education,0,0,0
TIRUNELVELI,Rural,SS (VI-X),Department of Education,3495,2413,0
TIRUNELVELI,Urban ,SS (VI-X),Department of Education,662,582,0
TIRUNELVELI,Rural,UPS (I-VIII) ,Department of Education,1601,0,0
TIRUNELVELI,Urban ,UPS (I-VIII) ,Department of Education,553,0,0
TIRUNELVELI,Rural,HSS (I-XII),Government Aided,137,92,63
TIRUNELVELI,Urban ,HSS (I-XII),Government Aided,2266,2492,2886
TIRUNELVELI,Rural,HSS (IX-XII),Government Aided,0,217,330
TIRUNELVELI,Rural, HSS (VI-XII),Government Aided,4021,4340,3737
TIRUNELVELI,Urban , HSS (VI-XII),Government Aided,15933,14078,13089
TIRUNELVELI,Rural,PS (I-V) ,Government Aided,0,0,0
TIRUNELVELI,Urban ,PS (I-V) ,Government Aided,0,0,0
TIRUNELVELI,Urban , SS (I-X) ,Government Aided,37,46,0
TIRUNELVELI,Rural,SS (VI-X),Government Aided,1833,1251,0
TIRUNELVELI,Urban ,SS (VI-X),Government Aided,1662,1174,0
TIRUNELVELI,Rural,UPS (I-VIII) ,Government Aided,6664,0,0
TIRUNELVELI,Urban ,UPS (I-VIII) ,Government Aided,4532,0,0
TIRUNELVELI,Rural,UPS (VI-VIII) ,Government Aided,61,0,0
TIRUNELVELI,Rural,HSS (I-XII),Kendriya Vidyalaya / Central School,248,160,86
TIRUNELVELI,Rural,PS (I-V) ,Local body,0,0,0
TIRUNELVELI,Rural,HSS (I-XII),Other Central Govt. Schools,313,145,83
TIRUNELVELI,Rural,UPS (I-VIII) ,Other Govt. managed schools,17,0,0
TIRUNELVELI,Rural,HSS (I-XII),Private Unaided (Recognized),7790,5321,4863
TIRUNELVELI,Urban ,HSS (I-XII),Private Unaided (Recognized),9243,6328,6276
TIRUNELVELI,Rural, HSS (VI-XII),Private Unaided (Recognized),447,341,328
TIRUNELVELI,Urban , HSS (VI-XII),Private Unaided (Recognized),712,531,404
TIRUNELVELI,Rural,PS (I-V) ,Private Unaided (Recognized),0,0,0
TIRUNELVELI,Urban ,PS (I-V) ,Private Unaided (Recognized),0,0,0
TIRUNELVELI,Rural, SS (I-X) ,Private Unaided (Recognized),657,275,0
TIRUNELVELI,Urban , SS (I-X) ,Private Unaided (Recognized),2239,1163,0
TIRUNELVELI,Rural,SS (VI-X),Private Unaided (Recognized),168,119,0
TIRUNELVELI,Rural,UPS (I-VIII) ,Private Unaided (Recognized),220,0,0
TIRUNELVELI,Urban ,UPS (I-VIII) ,Private Unaided (Recognized),264,0,0
TIRUNELVELI,Rural,UPS (VI-VIII) ,Private Unaided (Recognized),0,0,0
TIRUNELVELI,Rural, HSS (VI-XII),Tribal Welfare Department,240,219,271
TIRUNELVELI,Urban , HSS (VI-XII),Tribal Welfare Department,94,88,95
TIRUNELVELI,Rural,PS (I-V) ,Tribal Welfare Department,0,0,0
TIRUNELVELI,Urban ,PS (I-V) ,Tribal Welfare Department,0,0,0
TIRUNELVELI,Rural,SS (VI-X),Tribal Welfare Department,26,24,0
TIRUNELVELI,Urban ,SS (VI-X),Tribal Welfare Department,13,18,0
TIRUNELVELI,Urban ,UPS (I-VIII) ,Tribal Welfare Department,35,0,0
TIRUNELVELI,Rural,PS (I-V) ,Unrecognized,0,0,0
TIRUNELVELI,Urban ,PS (I-V) ,Unrecognized,0,0,0
TIRUNELVELI,Rural,UPS (I-VIII) ,Unrecognized,112,0,0
TIRUNELVELI,Urban ,UPS (I-VIII) ,Unrecognized,24,0,0
TIRUPATTUR,Rural,HSS (I-XII),Department of Education,388,373,479
TIRUPATTUR,Urban ,HSS (I-XII),Department of Education,182,203,208
TIRUPATTUR,Rural, HSS (VI-XII),Department of Education,8253,8099,9855
TIRUPATTUR,Urban , HSS (VI-XII),Department of Education,1689,1937,2356
TIRUPATTUR,Rural,PS (I-V) ,Department of Education,0,0,0
TIRUPATTUR,Urban ,PS (I-V) ,Department of Education,0,0,0
TIRUPATTUR,Rural,SS (VI-X),Department of Education,6392,4916,0
TIRUPATTUR,Urban ,SS (VI-X),Department of Education,568,340,0
TIRUPATTUR,Rural,UPS (I-VIII) ,Department of Education,7544,0,0
TIRUPATTUR,Urban ,UPS (I-VIII) ,Department of Education,613,0,0
TIRUPATTUR,Rural, HSS (VI-XII),Government Aided,659,673,673
TIRUPATTUR,Urban , HSS (VI-XII),Government Aided,9973,8640,8078
TIRUPATTUR,Rural,PS (I-V) ,Government Aided,0,0,0
TIRUPATTUR,Urban ,PS (I-V) ,Government Aided,0,0,0
TIRUPATTUR,Rural,SS (VI-X),Government Aided,487,365,0
TIRUPATTUR,Urban ,SS (VI-X),Government Aided,856,641,0
TIRUPATTUR,Rural,UPS (I-VIII) ,Government Aided,239,0,0
TIRUPATTUR,Urban ,UPS (I-VIII) ,Government Aided,86,0,0
TIRUPATTUR,Urban ,HSS (I-XII),Local body,402,452,391
TIRUPATTUR,Urban ,PS (I-V) ,Local body,0,0,0
TIRUPATTUR,Rural,UPS (I-VIII) ,Local body,154,0,0
TIRUPATTUR,Urban ,UPS (I-VIII) ,Local body,934,0,0
TIRUPATTUR,Rural,HSS (I-XII),Private Unaided (Recognized),4747,3398,3405
TIRUPATTUR,Urban ,HSS (I-XII),Private Unaided (Recognized),4226,2776,2671
TIRUPATTUR,Urban , HSS (VI-XII),Private Unaided (Recognized),401,287,293
TIRUPATTUR,Rural,PS (I-V) ,Private Unaided (Recognized),0,0,0
TIRUPATTUR,Urban ,PS (I-V) ,Private Unaided (Recognized),0,0,0
TIRUPATTUR,Rural, SS (I-X) ,Private Unaided (Recognized),1050,607,0
TIRUPATTUR,Urban , SS (I-X) ,Private Unaided (Recognized),1127,621,0
TIRUPATTUR,Urban ,SS (VI-X),Private Unaided (Recognized),69,50,0
TIRUPATTUR,Rural,UPS (I-VIII) ,Private Unaided (Recognized),431,0,0
TIRUPATTUR,Urban ,UPS (I-VIII) ,Private Unaided (Recognized),235,0,0
TIRUPATTUR,Urban ,HSS (I-XII),Social welfare Department,27,27,27
TIRUPATTUR,Rural,HSS (I-XII),Tribal Welfare Department,46,0,0
TIRUPATTUR,Rural, HSS (VI-XII),Tribal Welfare Department,422,481,441
TIRUPATTUR,Urban , HSS (VI-XII),Tribal Welfare Department,81,85,32
TIRUPATTUR,Rural,PS (I-V) ,Tribal Welfare Department,0,0,0
TIRUPATTUR,Urban ,PS (I-V) ,Tribal Welfare Department,0,0,0
TIRUPATTUR,Rural,SS (VI-X),Tribal Welfare Department,54,42,0
TIRUPATTUR,Rural,UPS (I-VIII) ,Tribal Welfare Department,263,0,0
TIRUPATTUR,Rural,PS (I-V) ,Unrecognized,0,0,0
TIRUPATTUR,Urban ,PS (I-V) ,Unrecognized,0,0,0
TIRUPATTUR,Urban ,UPS (I-VIII) ,Unrecognized,57,0,0
TIRUPPUR,Rural,HSS (I-XII),Department of Education,45,0,0
TIRUPPUR,Rural, HSS (VI-XII),Department of Education,9777,9513,9054
TIRUPPUR,Urban , HSS (VI-XII),Department of Education,7558,9582,10442
TIRUPPUR,Rural,PS (I-V) ,Department of Education,0,0,0
TIRUPPUR,Urban ,PS (I-V) ,Department of Education,0,0,0
TIRUPPUR,Rural,SS (VI-X),Department of Education,6402,4922,0
TIRUPPUR,Urban ,SS (VI-X),Department of Education,5583,3845,0
TIRUPPUR,Rural,UPS (I-VIII) ,Department of Education,8881,0,0
TIRUPPUR,Urban ,UPS (I-VIII) ,Department of Education,12425,0,0
TIRUPPUR,Urban ,HSS (I-XII),Government Aided,574,586,678
TIRUPPUR,Rural, HSS (VI-XII),Government Aided,2309,2574,2120
TIRUPPUR,Urban , HSS (VI-XII),Government Aided,4122,3934,4314
TIRUPPUR,Rural,PS (I-V) ,Government Aided,0,0,0
TIRUPPUR,Urban ,PS (I-V) ,Government Aided,0,0,0
TIRUPPUR,Urban ,SS (VI-X),Government Aided,800,748,0
TIRUPPUR,Rural,UPS (I-VIII) ,Government Aided,211,0,0
TIRUPPUR,Urban ,UPS (I-VIII) ,Government Aided,555,0,0
TIRUPPUR,Urban ,UPS (I-VIII) ,Kendriya Vidyalaya / Central School,86,0,0
TIRUPPUR,Urban ,HSS (I-XII),Local body,1049,1258,2472
TIRUPPUR,Urban , HSS (VI-XII),Local body,2964,3504,3669
TIRUPPUR,Urban ,SS (VI-X),Local body,2146,1232,0
TIRUPPUR,Rural,UPS (I-VIII) ,Other Govt. managed schools,131,0,0
TIRUPPUR,Urban ,UPS (I-VIII) ,Other Govt. managed schools,33,0,0
TIRUPPUR,Rural,HSS (I-XII),Private Unaided (Recognized),12559,8434,7780
TIRUPPUR,Urban ,HSS (I-XII),Private Unaided (Recognized),20871,13818,13260
TIRUPPUR,Rural, HSS (VI-XII),Private Unaided (Recognized),1391,1120,1177
TIRUPPUR,Urban , HSS (VI-XII),Private Unaided (Recognized),653,600,538
TIRUPPUR,Rural,PS (I-V) ,Private Unaided (Recognized),0,0,0
TIRUPPUR,Urban ,PS (I-V) ,Private Unaided (Recognized),0,0,0
TIRUPPUR,Rural, SS (I-X) ,Private Unaided (Recognized),1972,956,0
TIRUPPUR,Urban , SS (I-X) ,Private Unaided (Recognized),2412,1718,0
TIRUPPUR,Rural,SS (VI-X),Private Unaided (Recognized),126,93,0
TIRUPPUR,Urban ,SS (VI-X),Private Unaided (Recognized),241,157,0
TIRUPPUR,Rural,UPS (I-VIII) ,Private Unaided (Recognized),499,0,0
TIRUPPUR,Urban ,UPS (I-VIII) ,Private Unaided (Recognized),507,0,0
TIRUPPUR,Urban ,UPS (VI-VIII) ,Private Unaided (Recognized),30,0,0
TIRUPPUR,Rural, HSS (VI-XII),Sainik School,244,215,195
TIRUPPUR,Rural,PS (I-V) ,Tribal Welfare Department,0,0,0
TIRUPPUR,Urban ,PS (I-V) ,Tribal Welfare Department,0,0,0
TIRUPPUR,Rural,SS (VI-X),Tribal Welfare Department,19,18,0
TIRUPPUR,Urban ,SS (VI-X),Tribal Welfare Department,141,91,0
TIRUPPUR,Rural,UPS (I-VIII) ,Tribal Welfare Department,28,0,0
TIRUPPUR,Urban ,HSS (I-XII),Unrecognized,5,0,0
TIRUPPUR,Rural,PS (I-V) ,Unrecognized,0,0,0
TIRUPPUR,Urban ,PS (I-V) ,Unrecognized,0,0,0
TIRUPPUR,Rural, SS (I-X) ,Unrecognized,75,37,0
TIRUPPUR,Urban , SS (I-X) ,Unrecognized,29,3,0
TIRUPPUR,Rural,UPS (I-VIII) ,Unrecognized,79,0,0
TIRUPPUR,Urban ,UPS (I-VIII) ,Unrecognized,241,0,0
TIRUVALLUR,Rural,HSS (I-XII),Department of Education,611,339,279
TIRUVALLUR,Rural, HSS (VI-XII),Department of Education,17059,16530,19998
TIRUVALLUR,Urban , HSS (VI-XII),Department of Education,10231,10204,14081
TIRUVALLUR,Rural,PS (I-V) ,Department of Education,0,0,0
TIRUVALLUR,Urban ,PS (I-V) ,Department of Education,0,0,0
TIRUVALLUR,Rural, SS (I-X) ,Department of Education,110,76,0
TIRUVALLUR,Rural,SS (VI-X),Department of Education,13828,10298,0
TIRUVALLUR,Urban ,SS (VI-X),Department of Education,3215,2153,0
TIRUVALLUR,Rural,UPS (I-VIII) ,Department of Education,13482,0,0
TIRUVALLUR,Urban ,UPS (I-VIII) ,Department of Education,3596,0,0
TIRUVALLUR,Rural,UPS (VI-VIII) ,Department of Education,45,0,0
TIRUVALLUR,Rural,HSS (I-XII),Government Aided,2,0,0
TIRUVALLUR,Urban ,HSS (I-XII),Government Aided,218,167,82
TIRUVALLUR,Rural, HSS (VI-XII),Government Aided,2709,2406,2274
TIRUVALLUR,Urban , HSS (VI-XII),Government Aided,8108,6752,7139
TIRUVALLUR,Rural,PS (I-V) ,Government Aided,0,0,0
TIRUVALLUR,Urban ,PS (I-V) ,Government Aided,0,0,0
TIRUVALLUR,Rural,SS (VI-X),Government Aided,1174,878,0
TIRUVALLUR,Urban ,SS (VI-X),Government Aided,2259,1467,0
TIRUVALLUR,Rural,UPS (I-VIII) ,Government Aided,1279,0,0
TIRUVALLUR,Urban ,UPS (I-VIII) ,Government Aided,855,0,0
TIRUVALLUR,Urban ,HSS (I-XII),Kendriya Vidyalaya / Central School,2211,1544,1105
TIRUVALLUR,Urban , HSS (VI-XII),Local body,1375,1039,985
TIRUVALLUR,Urban ,PS (I-V) ,Local body,0,0,0
TIRUVALLUR,Urban ,SS (VI-X),Local body,2499,1385,0
