Location,Rural/Urban,School Category ,School Management,Primary (I-V),Secondary (IX-X),Higher Secondary (XI-XII)
KODAGU,Urban , SS (I-X) ,Private Unaided (Recognized),2395,569,0
KODAGU,Rural,SS (IX-X),Private Unaided (Recognized),0,82,0
KODAGU,Urban ,SS (IX-X),Private Unaided (Recognized),0,76,0
KODAGU,Rural,UPS (I-VIII) ,Private Unaided (Recognized),3220,0,0
KODAGU,Urban ,UPS (I-VIII) ,Private Unaided (Recognized),1451,0,0
KODAGU,Rural, HSS (VI-XII),Sainik School,0,211,163
KODAGU,Rural,PS (I-V) ,Social welfare Department,42,0,0
KODAGU,Urban ,SS (VI-X),Social welfare Department,0,90,0
KODAGU,Rural, HSS (VI-XII),Tribal Welfare Department,0,304,74
KODAGU,Rural,HSS (XI-XII),Tribal Welfare Department,0,0,160
KODAGU,Rural,PS (I-V) ,Tribal Welfare Department,11,0,0
KODAGU,Rural,SS (VI-X),Tribal Welfare Department,0,461,0
KODAGU,Urban ,SS (VI-X),Tribal Welfare Department,0,53,0
KODAGU,Rural,UPS (I-VIII) ,Tribal Welfare Department,682,0,0
KOLAR,Rural,HSS (IX-XII),Department of Education,0,3633,4018
KOLAR,Urban ,HSS (IX-XII),Department of Education,0,3447,4121
KOLAR,Rural,HSS (XI-XII),Department of Education,0,0,46
KOLAR,Urban ,HSS (XI-XII),Department of Education,0,0,2005
KOLAR,Rural,PS (I-V) ,Department of Education,22372,0,0
KOLAR,Urban ,PS (I-V) ,Department of Education,2011,0,0
KOLAR,Rural, SS (I-X) ,Department of Education,440,808,0
KOLAR,Urban , SS (I-X) ,Department of Education,289,0,0
KOLAR,Rural,SS (IX-X),Department of Education,0,6978,0
KOLAR,Urban ,SS (IX-X),Department of Education,0,458,0
KOLAR,Rural,SS (VI-X),Department of Education,0,307,0
KOLAR,Urban ,SS (VI-X),Department of Education,0,152,0
KOLAR,Rural,UPS (I-VIII) ,Department of Education,21800,0,0
KOLAR,Urban ,UPS (I-VIII) ,Department of Education,5415,0,0
KOLAR,Rural,UPS (VI-VIII) ,Department of Education,0,0,0
KOLAR,Urban ,UPS (VI-VIII) ,Department of Education,0,0,0
KOLAR,Rural,HSS (IX-XII),Government Aided,0,676,136
KOLAR,Urban ,HSS (IX-XII),Government Aided,0,544,60
KOLAR,Urban ,HSS (XI-XII),Government Aided,0,0,1579
KOLAR,Rural, SS (I-X) ,Government Aided,235,226,0
KOLAR,Rural,SS (IX-X),Government Aided,0,4245,0
KOLAR,Urban ,SS (IX-X),Government Aided,0,2625,0
KOLAR,Rural,UPS (I-VIII) ,Government Aided,1936,0,0
KOLAR,Urban ,UPS (I-VIII) ,Government Aided,3217,0,0
KOLAR,Rural, HSS (VI-XII),Jawahar Navodaya Vidyalaya ,0,108,0
KOLAR,Urban ,HSS (I-XII),Kendriya Vidyalaya / Central School,745,232,0
KOLAR,Urban ,SS (VI-X),Madarsa recognized (by Wakf board/Madarsa Board) ,0,168,0
KOLAR,Urban ,SS (VI-X),Other Govt. managed schools,0,51,0
KOLAR,Rural,HSS (I-XII),Private Unaided (Recognized),690,217,166
KOLAR,Urban ,HSS (I-XII),Private Unaided (Recognized),670,353,38
KOLAR,Rural,HSS (IX-XII),Private Unaided (Recognized),0,0,1027
KOLAR,Urban ,HSS (IX-XII),Private Unaided (Recognized),0,500,1446
KOLAR,Rural,HSS (XI-XII),Private Unaided (Recognized),0,0,3444
KOLAR,Urban ,HSS (XI-XII),Private Unaided (Recognized),0,0,9247
KOLAR,Rural,PS (I-V) ,Private Unaided (Recognized),469,0,0
KOLAR,Urban ,PS (I-V) ,Private Unaided (Recognized),555,0,0
KOLAR,Rural, SS (I-X) ,Private Unaided (Recognized),21525,8053,0
KOLAR,Urban , SS (I-X) ,Private Unaided (Recognized),16568,6814,0
KOLAR,Rural,SS (IX-X),Private Unaided (Recognized),0,449,0
KOLAR,Urban ,SS (IX-X),Private Unaided (Recognized),0,666,0
KOLAR,Rural,UPS (I-VIII) ,Private Unaided (Recognized),6170,0,0
KOLAR,Urban ,UPS (I-VIII) ,Private Unaided (Recognized),8935,0,0
KOLAR,Urban ,PS (I-V) ,Social welfare Department,55,0,0
KOLAR,Rural,SS (VI-X),Social welfare Department,0,174,0
KOLAR,Rural, HSS (VI-XII),Tribal Welfare Department,0,119,110
KOLAR,Urban , HSS (VI-XII),Tribal Welfare Department,0,93,99
KOLAR,Rural,HSS (XI-XII),Tribal Welfare Department,0,0,160
KOLAR,Rural,SS (VI-X),Tribal Welfare Department,0,1670,0
KOLAR,Urban ,SS (VI-X),Tribal Welfare Department,0,361,0
KOPPAL,Urban ,HSS (I-XII),Department of Education,137,0,0
KOPPAL,Rural,HSS (IX-XII),Department of Education,0,477,256
KOPPAL,Urban ,HSS (IX-XII),Department of Education,0,258,700
KOPPAL,Rural,HSS (XI-XII),Department of Education,0,0,4182
KOPPAL,Urban ,HSS (XI-XII),Department of Education,0,0,9491
KOPPAL,Rural,PS (I-V) ,Department of Education,21214,0,0
KOPPAL,Urban ,PS (I-V) ,Department of Education,3394,0,0
KOPPAL,Rural, SS (I-X) ,Department of Education,6973,3793,0
KOPPAL,Rural,SS (IX-X),Department of Education,0,22961,0
KOPPAL,Urban ,SS (IX-X),Department of Education,0,5975,0
KOPPAL,Rural,SS (VI-X),Department of Education,0,461,0
KOPPAL,Urban ,SS (VI-X),Department of Education,0,150,0
KOPPAL,Rural,UPS (I-VIII) ,Department of Education,71504,0,0
KOPPAL,Urban ,UPS (I-VIII) ,Department of Education,7315,0,0
KOPPAL,Rural,UPS (VI-VIII) ,Department of Education,0,0,0
KOPPAL,Urban ,HSS (I-XII),Government Aided,50,185,0
KOPPAL,Rural,HSS (IX-XII),Government Aided,0,0,268
KOPPAL,Urban ,HSS (IX-XII),Government Aided,0,768,584
KOPPAL,Rural,HSS (XI-XII),Government Aided,0,0,122
KOPPAL,Urban ,HSS (XI-XII),Government Aided,0,0,213
KOPPAL,Urban ,PS (I-V) ,Government Aided,589,0,0
KOPPAL,Urban , SS (I-X) ,Government Aided,84,679,0
KOPPAL,Rural,SS (IX-X),Government Aided,0,2560,0
KOPPAL,Urban ,SS (IX-X),Government Aided,0,1865,0
KOPPAL,Rural,UPS (I-VIII) ,Government Aided,1712,0,0
KOPPAL,Urban ,UPS (I-VIII) ,Government Aided,3666,0,0
KOPPAL,Rural,UPS (VI-VIII) ,Government Aided,0,0,0
KOPPAL,Urban ,SS (VI-X),Jawahar Navodaya Vidyalaya ,0,167,0
KOPPAL,Rural, SS (I-X) ,Kendriya Vidyalaya / Central School,243,73,0
KOPPAL,Urban , SS (I-X) ,Kendriya Vidyalaya / Central School,253,0,0
KOPPAL,Rural,HSS (I-XII),Private Unaided (Recognized),720,582,0
KOPPAL,Urban ,HSS (I-XII),Private Unaided (Recognized),135,132,0
KOPPAL,Rural,HSS (IX-XII),Private Unaided (Recognized),0,45,0
KOPPAL,Urban ,HSS (IX-XII),Private Unaided (Recognized),0,77,0
KOPPAL,Urban , HSS (VI-XII),Private Unaided (Recognized),0,227,0
KOPPAL,Rural,HSS (XI-XII),Private Unaided (Recognized),0,0,2562
KOPPAL,Urban ,HSS (XI-XII),Private Unaided (Recognized),0,0,6200
KOPPAL,Rural,PS (I-V) ,Private Unaided (Recognized),6450,0,0
KOPPAL,Urban ,PS (I-V) ,Private Unaided (Recognized),4975,0,0
KOPPAL,Rural, SS (I-X) ,Private Unaided (Recognized),4417,1640,0
KOPPAL,Urban , SS (I-X) ,Private Unaided (Recognized),7946,3069,0
KOPPAL,Rural,SS (IX-X),Private Unaided (Recognized),0,803,0
KOPPAL,Urban ,SS (IX-X),Private Unaided (Recognized),0,2174,0
KOPPAL,Rural,SS (VI-X),Private Unaided (Recognized),0,13,0
KOPPAL,Urban ,SS (VI-X),Private Unaided (Recognized),0,72,0
KOPPAL,Rural,UPS (I-VIII) ,Private Unaided (Recognized),8018,0,0
KOPPAL,Urban ,UPS (I-VIII) ,Private Unaided (Recognized),6739,0,0
KOPPAL,Rural,UPS (VI-VIII) ,Private Unaided (Recognized),0,0,0
KOPPAL,Urban ,UPS (VI-VIII) ,Private Unaided (Recognized),0,0,0
KOPPAL,Rural,HSS (XI-XII),Social welfare Department,0,0,155
KOPPAL,Rural,SS (VI-X),Social welfare Department,0,155,0
KOPPAL,Urban ,SS (VI-X),Social welfare Department,0,506,0
KOPPAL,Rural, HSS (VI-XII),Tribal Welfare Department,0,207,136
KOPPAL,Urban , HSS (VI-XII),Tribal Welfare Department,0,144,40
KOPPAL,Rural,HSS (XI-XII),Tribal Welfare Department,0,0,343
KOPPAL,Urban ,HSS (XI-XII),Tribal Welfare Department,0,0,323
KOPPAL,Rural,PS (I-V) ,Tribal Welfare Department,312,0,0
KOPPAL,Urban ,PS (I-V) ,Tribal Welfare Department,115,0,0
KOPPAL,Urban , SS (I-X) ,Tribal Welfare Department,0,116,0
KOPPAL,Rural,SS (VI-X),Tribal Welfare Department,0,2474,0
KOPPAL,Urban ,SS (VI-X),Tribal Welfare Department,0,708,0
MANDYA,Rural,HSS (IX-XII),Department of Education,0,5969,4169
MANDYA,Urban ,HSS (IX-XII),Department of Education,0,1613,2442
MANDYA,Rural,HSS (XI-XII),Department of Education,0,0,834
MANDYA,Urban ,HSS (XI-XII),Department of Education,0,0,1184
MANDYA,Rural,PS (I-V) ,Department of Education,13975,0,0
MANDYA,Urban ,PS (I-V) ,Department of Education,906,0,0
MANDYA,Rural, SS (I-X) ,Department of Education,242,269,0
MANDYA,Rural,SS (IX-X),Department of Education,0,8959,0
MANDYA,Urban ,SS (IX-X),Department of Education,0,1207,0
MANDYA,Rural,SS (VI-X),Department of Education,0,286,0
MANDYA,Rural,UPS (I-VIII) ,Department of Education,34482,0,0
MANDYA,Urban ,UPS (I-VIII) ,Department of Education,4462,0,0
MANDYA,Rural,UPS (VI-VIII) ,Department of Education,0,0,0
MANDYA,Urban ,UPS (VI-VIII) ,Department of Education,0,0,0
MANDYA,Rural,HSS (IX-XII),Government Aided,0,832,3
MANDYA,Urban ,HSS (IX-XII),Government Aided,0,503,323
MANDYA,Rural,HSS (XI-XII),Government Aided,0,0,1363
MANDYA,Urban ,HSS (XI-XII),Government Aided,0,0,1519
MANDYA,Rural,PS (I-V) ,Government Aided,135,0,0
MANDYA,Urban ,PS (I-V) ,Government Aided,430,0,0
MANDYA,Rural,SS (IX-X),Government Aided,0,5508,0
MANDYA,Urban ,SS (IX-X),Government Aided,0,2713,0
MANDYA,Rural,UPS (I-VIII) ,Government Aided,4965,0,0
MANDYA,Urban ,UPS (I-VIII) ,Government Aided,2808,0,0
MANDYA,Rural, HSS (VI-XII),Jawahar Navodaya Vidyalaya ,0,163,156
MANDYA,Rural, SS (I-X) ,Kendriya Vidyalaya / Central School,265,37,0
MANDYA,Rural,HSS (I-XII),Private Unaided (Recognized),1102,484,165
MANDYA,Urban ,HSS (I-XII),Private Unaided (Recognized),737,426,0
MANDYA,Rural,HSS (IX-XII),Private Unaided (Recognized),0,589,78
MANDYA,Urban ,HSS (IX-XII),Private Unaided (Recognized),0,267,87
MANDYA,Rural, HSS (VI-XII),Private Unaided (Recognized),0,64,0
MANDYA,Rural,HSS (XI-XII),Private Unaided (Recognized),0,0,3572
MANDYA,Urban ,HSS (XI-XII),Private Unaided (Recognized),0,0,4053
MANDYA,Rural,PS (I-V) ,Private Unaided (Recognized),1968,0,0
MANDYA,Urban ,PS (I-V) ,Private Unaided (Recognized),1125,0,0
MANDYA,Rural, SS (I-X) ,Private Unaided (Recognized),11771,4112,0
MANDYA,Urban , SS (I-X) ,Private Unaided (Recognized),5729,2559,0
MANDYA,Rural,SS (IX-X),Private Unaided (Recognized),0,1532,0
MANDYA,Urban ,SS (IX-X),Private Unaided (Recognized),0,1739,0
MANDYA,Rural,SS (VI-X),Private Unaided (Recognized),0,378,0
MANDYA,Rural,UPS (I-VIII) ,Private Unaided (Recognized),10059,0,0
MANDYA,Urban ,UPS (I-VIII) ,Private Unaided (Recognized),8026,0,0
MANDYA,Rural,UPS (VI-VIII) ,Private Unaided (Recognized),0,0,0
MANDYA,Rural, HSS (VI-XII),Social welfare Department,0,95,0
MANDYA,Rural,HSS (XI-XII),Social welfare Department,0,0,125
MANDYA,Rural,PS (I-V) ,Social welfare Department,40,0,0
MANDYA,Rural,SS (VI-X),Social welfare Department,0,3108,0
MANDYA,Urban ,SS (VI-X),Social welfare Department,0,326,0
MANDYA,Urban ,UPS (VI-VIII) ,Social welfare Department,0,0,0
MYSURU,Rural, HSS (VI-XII),Central Tibetan School,0,37,0
MYSURU,Rural, SS (I-X) ,Central Tibetan School,141,71,0
MYSURU,Rural,HSS (I-XII),Department of Education,0,259,239
MYSURU,Urban ,HSS (I-XII),Department of Education,264,179,161
MYSURU,Rural,HSS (IX-XII),Department of Education,0,6040,5658
MYSURU,Urban ,HSS (IX-XII),Department of Education,0,3589,10415
MYSURU,Rural,HSS (XI-XII),Department of Education,0,0,2275
MYSURU,Urban ,HSS (XI-XII),Department of Education,0,0,6241
MYSURU,Rural,PS (I-V) ,Department of Education,22503,0,0
MYSURU,Urban ,PS (I-V) ,Department of Education,1447,0,0
MYSURU,Rural, SS (I-X) ,Department of Education,1591,1404,0
MYSURU,Urban , SS (I-X) ,Department of Education,398,246,0
MYSURU,Rural,SS (IX-X),Department of Education,0,16507,0
MYSURU,Urban ,SS (IX-X),Department of Education,0,2274,0
MYSURU,Rural,SS (VI-X),Department of Education,0,627,0
MYSURU,Urban ,SS (VI-X),Department of Education,0,314,0
MYSURU,Rural,UPS (I-VIII) ,Department of Education,53498,0,0
MYSURU,Urban ,UPS (I-VIII) ,Department of Education,8420,0,0
MYSURU,Rural,UPS (VI-VIII) ,Department of Education,0,0,0
MYSURU,Urban ,UPS (VI-VIII) ,Department of Education,0,0,0
MYSURU,Rural,HSS (IX-XII),Government Aided,0,1064,163
MYSURU,Urban ,HSS (IX-XII),Government Aided,0,2950,1975
MYSURU,Rural,HSS (XI-XII),Government Aided,0,0,721
MYSURU,Urban ,HSS (XI-XII),Government Aided,0,0,2603
MYSURU,Rural,PS (I-V) ,Government Aided,64,0,0
MYSURU,Urban ,PS (I-V) ,Government Aided,2084,0,0
MYSURU,Rural, SS (I-X) ,Government Aided,295,592,0
MYSURU,Rural,SS (IX-X),Government Aided,0,5026,0
MYSURU,Urban ,SS (IX-X),Government Aided,0,8159,0
MYSURU,Rural,UPS (I-VIII) ,Government Aided,4389,0,0
MYSURU,Urban ,UPS (I-VIII) ,Government Aided,9086,0,0
MYSURU,Urban ,UPS (VI-VIII) ,Government Aided,0,0,0
MYSURU,Rural, HSS (VI-XII),Jawahar Navodaya Vidyalaya ,0,161,0
MYSURU,Rural,HSS (I-XII),Kendriya Vidyalaya / Central School,275,0,0
MYSURU,Urban ,HSS (I-XII),Kendriya Vidyalaya / Central School,990,449,0
MYSURU,Urban , SS (I-X) ,Madarsa recognized (by Wakf board/Madarsa Board) ,63,23,0
MYSURU,Rural,HSS (I-XII),Other Central Govt. Schools,232,54,0
MYSURU,Urban ,HSS (I-XII),Other Central Govt. Schools,333,127,0
MYSURU,Urban ,PS (I-V) ,Other Govt. managed schools,67,0,0
MYSURU,Urban , SS (I-X) ,Other Govt. managed schools,57,56,0
MYSURU,Rural,SS (VI-X),Other Govt. managed schools,0,67,0
MYSURU,Urban ,SS (VI-X),Other Govt. managed schools,0,305,0
MYSURU,Rural,HSS (I-XII),Private Unaided (Recognized),6066,2679,1145
MYSURU,Urban ,HSS (I-XII),Private Unaided (Recognized),8084,3479,2071
MYSURU,Rural,HSS (IX-XII),Private Unaided (Recognized),0,51,20
MYSURU,Urban ,HSS (IX-XII),Private Unaided (Recognized),0,1042,1114
MYSURU,Urban , HSS (VI-XII),Private Unaided (Recognized),0,517,1170
MYSURU,Rural,HSS (XI-XII),Private Unaided (Recognized),0,0,2700
MYSURU,Urban ,HSS (XI-XII),Private Unaided (Recognized),0,0,18769
MYSURU,Rural,PS (I-V) ,Private Unaided (Recognized),2865,0,0
MYSURU,Urban ,PS (I-V) ,Private Unaided (Recognized),2562,0,0
MYSURU,Rural, SS (I-X) ,Private Unaided (Recognized),19429,6858,0
MYSURU,Urban , SS (I-X) ,Private Unaided (Recognized),31055,12603,0
MYSURU,Rural,SS (IX-X),Private Unaided (Recognized),0,1648,0
MYSURU,Urban ,SS (IX-X),Private Unaided (Recognized),0,3945,0
MYSURU,Rural,UPS (I-VIII) ,Private Unaided (Recognized),11376,0,0
MYSURU,Urban ,UPS (I-VIII) ,Private Unaided (Recognized),19648,0,0
MYSURU,Rural,UPS (VI-VIII) ,Private Unaided (Recognized),0,0,0
MYSURU,Rural, HSS (VI-XII),Social welfare Department,0,105,0
MYSURU,Rural,SS (VI-X),Social welfare Department,0,624,0
MYSURU,Rural, HSS (VI-XII),Tribal Welfare Department,0,209,151
MYSURU,Rural,HSS (XI-XII),Tribal Welfare Department,0,0,200
MYSURU,Rural,SS (VI-X),Tribal Welfare Department,0,2138,0
MYSURU,Urban ,SS (VI-X),Tribal Welfare Department,0,81,0
MYSURU,Rural,UPS (I-VIII) ,Tribal Welfare Department,1600,0,0
RAICHUR,Rural,HSS (I-XII),Department of Education,300,830,97
RAICHUR,Rural,HSS (IX-XII),Department of Education,0,7394,3106
RAICHUR,Urban ,HSS (IX-XII),Department of Education,0,5313,4191
RAICHUR,Rural,HSS (XI-XII),Department of Education,0,0,802
RAICHUR,Urban ,HSS (XI-XII),Department of Education,0,0,365
RAICHUR,Rural,PS (I-V) ,Department of Education,33151,0,0
RAICHUR,Urban ,PS (I-V) ,Department of Education,3894,0,0
RAICHUR,Rural, SS (I-X) ,Department of Education,10702,6122,0
RAICHUR,Urban , SS (I-X) ,Department of Education,570,266,0
RAICHUR,Rural,SS (IX-X),Department of Education,0,18977,0
RAICHUR,Urban ,SS (IX-X),Department of Education,0,2432,0
RAICHUR,Rural,SS (VI-X),Department of Education,0,279,0
RAICHUR,Urban ,SS (VI-X),Department of Education,0,620,0
RAICHUR,Rural,UPS (I-VIII) ,Department of Education,86535,0,0
RAICHUR,Urban ,UPS (I-VIII) ,Department of Education,12038,0,0
RAICHUR,Rural,UPS (VI-VIII) ,Department of Education,0,0,0
RAICHUR,Urban ,UPS (VI-VIII) ,Department of Education,0,0,0
RAICHUR,Urban ,HSS (IX-XII),Government Aided,0,421,158
RAICHUR,Rural,HSS (XI-XII),Government Aided,0,0,566
RAICHUR,Urban ,HSS (XI-XII),Government Aided,0,0,351
RAICHUR,Rural,PS (I-V) ,Government Aided,391,0,0
RAICHUR,Urban ,PS (I-V) ,Government Aided,1811,0,0
RAICHUR,Urban , SS (I-X) ,Government Aided,232,590,0
RAICHUR,Rural,SS (IX-X),Government Aided,0,1361,0
RAICHUR,Urban ,SS (IX-X),Government Aided,0,2960,0
RAICHUR,Urban ,SS (VI-X),Government Aided,0,708,0
RAICHUR,Rural,UPS (I-VIII) ,Government Aided,2178,0,0
RAICHUR,Urban ,UPS (I-VIII) ,Government Aided,4966,0,0
RAICHUR,Urban , SS (I-X) ,Kendriya Vidyalaya / Central School,599,144,0
RAICHUR,Urban ,UPS (I-VIII) ,Local body,70,0,0
RAICHUR,Rural,SS (VI-X),Other Govt. managed schools,0,25,0
RAICHUR,Urban ,SS (VI-X),Other Govt. managed schools,0,91,0
RAICHUR,Rural,HSS (I-XII),Private Unaided (Recognized),264,203,118
RAICHUR,Urban ,HSS (I-XII),Private Unaided (Recognized),122,81,0
RAICHUR,Rural,HSS (IX-XII),Private Unaided (Recognized),0,62,55
RAICHUR,Urban ,HSS (IX-XII),Private Unaided (Recognized),0,492,477
RAICHUR,Urban , HSS (VI-XII),Private Unaided (Recognized),0,164,0
RAICHUR,Rural,HSS (XI-XII),Private Unaided (Recognized),0,0,2382
RAICHUR,Urban ,HSS (XI-XII),Private Unaided (Recognized),0,0,20477
RAICHUR,Rural,PS (I-V) ,Private Unaided (Recognized),7828,0,0
RAICHUR,Urban ,PS (I-V) ,Private Unaided (Recognized),7394,0,0
RAICHUR,Rural, SS (I-X) ,Private Unaided (Recognized),4729,2138,0
RAICHUR,Urban , SS (I-X) ,Private Unaided (Recognized),17155,7224,0
RAICHUR,Rural,SS (IX-X),Private Unaided (Recognized),0,1085,0
RAICHUR,Urban ,SS (IX-X),Private Unaided (Recognized),0,3564,0
RAICHUR,Urban ,SS (VI-X),Private Unaided (Recognized),0,43,0
RAICHUR,Rural,UPS (I-VIII) ,Private Unaided (Recognized),14494,0,0
RAICHUR,Urban ,UPS (I-VIII) ,Private Unaided (Recognized),14852,0,0
RAICHUR,Rural,UPS (VI-VIII) ,Private Unaided (Recognized),0,0,0
RAICHUR,Urban ,UPS (VI-VIII) ,Private Unaided (Recognized),0,0,0
RAICHUR,Rural,SS (VI-X),Social welfare Department,0,190,0
RAICHUR,Urban ,SS (VI-X),Social welfare Department,0,93,0
RAICHUR,Rural, HSS (VI-XII),Tribal Welfare Department,0,222,133
RAICHUR,Urban ,HSS (XI-XII),Tribal Welfare Department,0,0,312
RAICHUR,Rural,PS (I-V) ,Tribal Welfare Department,879,0,0
RAICHUR,Urban ,PS (I-V) ,Tribal Welfare Department,212,0,0
RAICHUR,Urban , SS (I-X) ,Tribal Welfare Department,0,110,0
RAICHUR,Rural,SS (VI-X),Tribal Welfare Department,0,2242,0
RAICHUR,Urban ,SS (VI-X),Tribal Welfare Department,0,1511,0
RAMANAGARA,Rural,HSS (I-XII),Department of Education,183,190,0
RAMANAGARA,Rural,HSS (IX-XII),Department of Education,0,1020,791
RAMANAGARA,Urban ,HSS (IX-XII),Department of Education,0,726,3298
RAMANAGARA,Rural,HSS (XI-XII),Department of Education,0,0,2061
RAMANAGARA,Urban ,HSS (XI-XII),Department of Education,0,0,2279
RAMANAGARA,Rural,PS (I-V) ,Department of Education,13044,0,0
RAMANAGARA,Urban ,PS (I-V) ,Department of Education,1709,0,0
RAMANAGARA,Rural, SS (I-X) ,Department of Education,121,59,0
RAMANAGARA,Urban , SS (I-X) ,Department of Education,195,166,0
RAMANAGARA,Rural,SS (IX-X),Department of Education,0,5281,0
RAMANAGARA,Urban ,SS (IX-X),Department of Education,0,1989,0
RAMANAGARA,Rural,SS (VI-X),Department of Education,0,309,0
RAMANAGARA,Rural,UPS (I-VIII) ,Department of Education,16550,0,0
RAMANAGARA,Urban ,UPS (I-VIII) ,Department of Education,4653,0,0
RAMANAGARA,Rural,UPS (VI-VIII) ,Department of Education,0,0,0
RAMANAGARA,Urban ,UPS (VI-VIII) ,Department of Education,0,0,0
RAMANAGARA,Rural,HSS (IX-XII),Government Aided,0,209,93
RAMANAGARA,Urban ,HSS (IX-XII),Government Aided,0,565,520
RAMANAGARA,Rural,HSS (XI-XII),Government Aided,0,0,431
RAMANAGARA,Urban ,HSS (XI-XII),Government Aided,0,0,2008
RAMANAGARA,Rural,PS (I-V) ,Government Aided,7,0,0
RAMANAGARA,Rural, SS (I-X) ,Government Aided,0,3,0
RAMANAGARA,Rural,SS (IX-X),Government Aided,0,5214,0
RAMANAGARA,Urban ,SS (IX-X),Government Aided,0,1621,0
RAMANAGARA,Rural,UPS (I-VIII) ,Government Aided,1066,0,0
RAMANAGARA,Urban ,UPS (I-VIII) ,Government Aided,2219,0,0
RAMANAGARA,Rural,UPS (VI-VIII) ,Government Aided,0,0,0
RAMANAGARA,Rural, HSS (VI-XII),Jawahar Navodaya Vidyalaya ,0,161,0
RAMANAGARA,Rural,HSS (I-XII),Kendriya Vidyalaya / Central School,267,38,0
RAMANAGARA,Urban ,SS (VI-X),Other Govt. managed schools,0,117,0
RAMANAGARA,Rural,HSS (I-XII),Private Unaided (Recognized),496,254,5
RAMANAGARA,Rural,HSS (IX-XII),Private Unaided (Recognized),0,0,0
RAMANAGARA,Rural,HSS (XI-XII),Private Unaided (Recognized),0,0,1346
RAMANAGARA,Urban ,HSS (XI-XII),Private Unaided (Recognized),0,0,3763
RAMANAGARA,Rural,PS (I-V) ,Private Unaided (Recognized),804,0,0
RAMANAGARA,Urban ,PS (I-V) ,Private Unaided (Recognized),1412,0,0
RAMANAGARA,Rural, SS (I-X) ,Private Unaided (Recognized),8922,3276,0
RAMANAGARA,Urban , SS (I-X) ,Private Unaided (Recognized),9193,3279,0
RAMANAGARA,Rural,SS (IX-X),Private Unaided (Recognized),0,743,0
RAMANAGARA,Urban ,SS (IX-X),Private Unaided (Recognized),0,1426,0
RAMANAGARA,Rural,SS (VI-X),Private Unaided (Recognized),0,22,0
RAMANAGARA,Urban ,SS (VI-X),Private Unaided (Recognized),0,57,0
RAMANAGARA,Rural,UPS (I-VIII) ,Private Unaided (Recognized),2619,0,0
RAMANAGARA,Urban ,UPS (I-VIII) ,Private Unaided (Recognized),5486,0,0
RAMANAGARA,Rural,PS (I-V) ,Social welfare Department,125,0,0
RAMANAGARA,Rural,SS (VI-X),Social welfare Department,0,808,0
RAMANAGARA,Urban ,SS (VI-X),Social welfare Department,0,230,0
RAMANAGARA,Rural, HSS (VI-XII),Tribal Welfare Department,0,98,121
RAMANAGARA,Urban ,HSS (XI-XII),Tribal Welfare Department,0,0,133
RAMANAGARA,Rural,PS (I-V) ,Tribal Welfare Department,56,0,0
RAMANAGARA,Rural,SS (VI-X),Tribal Welfare Department,0,1007,0
RAMANAGARA,Urban ,SS (VI-X),Tribal Welfare Department,0,72,0
RAMANAGARA,Urban ,PS (I-V) ,Unrecognized,53,0,0
SHIVAMOGGA,Rural,HSS (IX-XII),Department of Education,0,5252,4072
SHIVAMOGGA,Urban ,HSS (IX-XII),Department of Education,0,2897,7606
SHIVAMOGGA,Rural,HSS (XI-XII),Department of Education,0,0,495
SHIVAMOGGA,Urban ,HSS (XI-XII),Department of Education,0,0,1589
SHIVAMOGGA,Rural,PS (I-V) ,Department of Education,18911,0,0
SHIVAMOGGA,Urban ,PS (I-V) ,Department of Education,1769,0,0
SHIVAMOGGA,Rural, SS (I-X) ,Department of Education,637,619,0
SHIVAMOGGA,Urban , SS (I-X) ,Department of Education,499,332,0
SHIVAMOGGA,Rural,SS (IX-X),Department of Education,0,8926,0
SHIVAMOGGA,Urban ,SS (IX-X),Department of Education,0,1606,0
SHIVAMOGGA,Rural,UPS (I-VIII) ,Department of Education,41402,0,0
SHIVAMOGGA,Urban ,UPS (I-VIII) ,Department of Education,10139,0,0
SHIVAMOGGA,Rural,UPS (VI-VIII) ,Department of Education,0,0,0
SHIVAMOGGA,Urban ,HSS (I-XII),Government Aided,0,0,1169
SHIVAMOGGA,Rural,HSS (IX-XII),Government Aided,0,785,672
SHIVAMOGGA,Urban ,HSS (IX-XII),Government Aided,0,1693,233
SHIVAMOGGA,Rural,HSS (XI-XII),Government Aided,0,0,121
SHIVAMOGGA,Urban ,HSS (XI-XII),Government Aided,0,0,633
SHIVAMOGGA,Urban ,PS (I-V) ,Government Aided,276,0,0
SHIVAMOGGA,Urban , SS (I-X) ,Government Aided,361,236,0
SHIVAMOGGA,Rural,SS (IX-X),Government Aided,0,6730,0
SHIVAMOGGA,Urban ,SS (IX-X),Government Aided,0,4723,0
SHIVAMOGGA,Rural,UPS (I-VIII) ,Government Aided,3666,0,0
SHIVAMOGGA,Urban ,UPS (I-VIII) ,Government Aided,7478,0,0
SHIVAMOGGA,Urban ,UPS (VI-VIII) ,Government Aided,0,0,0
SHIVAMOGGA,Rural, HSS (VI-XII),Jawahar Navodaya Vidyalaya ,0,168,0
SHIVAMOGGA,Rural, SS (I-X) ,Kendriya Vidyalaya / Central School,452,76,0
SHIVAMOGGA,Rural,HSS (I-XII),Private Unaided (Recognized),1726,940,623
SHIVAMOGGA,Urban ,HSS (I-XII),Private Unaided (Recognized),767,323,259
